variable,AOR,CI_lower,CI_upper,p_value,model,cohort
Peripheral_Vascular_Disease,0.9501948860159012,0.8769198395019152,1.0295927640587945,0.21212727354066924,disability_selfcare,aou_v7
Cerebrovascular_Disease,1.1387795955688036,1.0521595933013657,1.2325306688644198,0.0012833616359865711,disability_selfcare,aou_v7
Dementia,1.058073956603162,0.9046673161248292,1.2374941347913075,0.4799664004156031,disability_selfcare,aou_v7
Chronic_Pulmonary_Disease,0.9380832436404184,0.8826223731074843,0.9970290792660018,0.039812083747402464,disability_selfcare,aou_v7
Rheumatic_Disease,0.9390917492163637,0.8570637980365537,1.028970440084598,0.17779145407475205,disability_selfcare,aou_v7
Peptic_Ulcer_Disease,0.9866210734029158,0.8919781505171657,1.091306039187547,0.7934861471509982,disability_selfcare,aou_v7
Liver_Disease_Mild,0.8124234080543427,0.757847371625091,0.8709297131153111,4.768709631899013e-9,disability_selfcare,aou_v7
Liver_Disease_Moderate_Severe,0.8985709541664992,0.7652067657091097,1.0551785423949507,0.19197666711198752,disability_selfcare,aou_v7
Diabetes_without_Chronic_Complications,0.953470316691432,0.8789427810404447,1.034317209745451,0.25120145110385295,disability_selfcare,aou_v7
Diabetes_with_Chronic_Complications,0.995585216760261,0.9189147364543093,1.078652767781421,0.9138245009368222,disability_selfcare,aou_v7
Hemiplegia_Paraplegia,1.062466107689106,0.9318373835079858,1.2114068934843985,0.3653237716127893,disability_selfcare,aou_v7
Renal_Disease_Mild_Moderate,0.9721222638193616,0.8914572117015483,1.060086433099231,0.5223452736016162,disability_selfcare,aou_v7
Renal_Disease_Severe,1.1272978767328508,1.0105491186544306,1.2575346209578548,0.03170358268895712,disability_selfcare,aou_v7
HIV,0.9317777943224121,0.694886100125399,1.249427579333739,0.6368395000087145,disability_selfcare,aou_v7
Metastatic_Solid_Tumor,1.066361067678084,0.9306186180225953,1.221903263740565,0.35501176450020766,disability_selfcare,aou_v7
Malignancy,1.0623433691811415,0.9812288853712707,1.1501632808293418,0.1355980759018127,disability_selfcare,aou_v7
AIDS,0.8543486481075014,0.8009288364883578,0.9113314183110016,1.766006296719372e-6,disability_selfcare,aou_v7
f.disability_selfcareYes,0.9503121200726997,0.7999292848665057,1.1289662006908272,0.5620083226556049,disability_selfcare,aou_v7
f.disability_selfcareMissing,0.9915837769693336,0.9334255072950826,1.0533656719945832,0.7840284147059816,disability_selfcare,aou_v7
f.sexFemale,0.7310461006972084,0.6869921873905409,0.7779250057770767,5.1252778677608603e-23,disability_independent,aou_v7
f.sexOther,0.6822633070033836,0.512214141044022,0.9087668277459516,0.008946826974706577,disability_independent,aou_v7
f.age45-54,0.8693730757583835,0.7967678152050456,0.9485944718526148,0.001654751464656888,disability_independent,aou_v7
f.age55-64,0.9733829809966755,0.8961174073892841,1.0573105933231584,0.5226107381113093,disability_independent,aou_v7
f.age65+,1.024905994989068,0.941727778489907,1.1154309372172666,0.568894083192129,disability_independent,aou_v7
f.vaccVaccinated,0.6684326633990665,0.6151468316386247,0.7263342709716645,2.0233579475138844e-21,disability_independent,aou_v7
f.raceBlack,2.460871743757557,2.2893599987758977,2.645232616304292,7.922815544925256e-132,disability_independent,aou_v7
f.raceAsian,1.3091961875991325,1.0443913672461027,1.6411421152815915,0.019453660162857035,disability_independent,aou_v7
f.raceOther,1.4293545745437886,1.2341988369921193,1.6553690041941762,1.8474660951934314e-6,disability_independent,aou_v7
f.ethnicityHispanic,0.9870719867192885,0.8524497148134103,1.142954346790094,0.8619152016726993,disability_independent,aou_v7
f.ethnicityOther,0.9864482864091831,0.7972452588535714,1.2205531622212353,0.9000610527287506,disability_independent,aou_v7
Myocardial_Infarction,0.9583715623601388,0.873256369274105,1.0517828255911803,0.3702243679957711,disability_independent,aou_v7
Congestive_Heart_Failure,1.0760274947701396,0.9928627726955375,1.1661583064071173,0.07418538716473345,disability_independent,aou_v7
Peripheral_Vascular_Disease,0.9496368723589109,0.8763926070852581,1.029002506471262,0.20699752489634726,disability_independent,aou_v7
Cerebrovascular_Disease,1.1374833948621317,1.0509711154647383,1.2311170635883106,0.0014138463011472892,disability_independent,aou_v7
Dementia,1.0535921104797878,0.9008482892457265,1.2322344933292768,0.5135619740533632,disability_independent,aou_v7
Chronic_Pulmonary_Disease,0.9369714768915882,0.8815807851492199,0.995842426805848,0.03625942516203911,disability_independent,aou_v7
Rheumatic_Disease,0.936905404675987,0.8551123152406231,1.0265221558223845,0.16200659272275708,disability_independent,aou_v7
Peptic_Ulcer_Disease,0.9870811869982707,0.8924123256940341,1.0917927080043115,0.800441607972764,disability_independent,aou_v7
Liver_Disease_Mild,0.8123843170117525,0.7578050278936583,0.8708945628944337,4.748580071749463e-9,disability_independent,aou_v7
Liver_Disease_Moderate_Severe,0.8986153710020807,0.7652463434848922,1.0552282828609807,0.1921758110030158,disability_independent,aou_v7
Diabetes_without_Chronic_Complications,0.953178190205589,0.8786695293147966,1.0340049722585756,0.2481921809059512,disability_independent,aou_v7
Diabetes_with_Chronic_Complications,0.994089117003505,0.9175494003653523,1.077013588752081,0.8846887719109707,disability_independent,aou_v7
Hemiplegia_Paraplegia,1.0578885885862652,0.9279252266788528,1.2060543605076073,0.40008521287603827,disability_independent,aou_v7
Renal_Disease_Mild_Moderate,0.9708675704033529,0.8902716760964142,1.0587597747620918,0.5037164416379442,disability_independent,aou_v7
Renal_Disease_Severe,1.1274532976221927,1.0107000869121785,1.2576935084696486,0.0314899202437654,disability_independent,aou_v7
HIV,0.9327277392867105,0.6956056732987818,1.2506813400603434,0.6416884421797036,disability_independent,aou_v7
Metastatic_Solid_Tumor,1.067273765947781,0.9314401553225056,1.2229162388709358,0.34854653678315434,disability_independent,aou_v7
Malignancy,1.06276949896854,0.9816186287708581,1.1506291494815333,0.13304341929455535,disability_independent,aou_v7
AIDS,0.853386489305135,0.8000218788716839,0.9103107294461267,1.4923908572865585e-6,disability_independent,aou_v7
f.disability_independentYes,1.036066487086672,0.8974606673688238,1.1960788975980545,0.6287090354950112,disability_independent,aou_v7
f.disability_independentMissing,1.0153181673750882,0.954807229770757,1.0796639875144356,0.6277482273826166,disability_independent,aou_v7
f.sexFemale,0.7413250594536516,0.6965653415427092,0.7889609358927087,4.50778792805526e-21,employment,aou_v7
f.sexOther,0.6793021863005884,0.5101070075975866,0.9046169792609264,0.008147006877556961,employment,aou_v7
f.age45-54,0.862655482866052,0.7899086446771848,0.9421019596803958,0.0010129475197726552,employment,aou_v7
f.age55-64,0.948913324977746,0.8721187470693728,1.0324700636766568,0.2232742926813282,employment,aou_v7
f.age65+,0.9865257535911587,0.896181229229005,1.085977959319553,0.7819071797209217,employment,aou_v7
f.vaccVaccinated,0.6753932060050225,0.6214917579140088,0.7339694805427456,2.2761090688333776e-20,employment,aou_v7
f.raceBlack,2.420319039852181,2.2508003251378663,2.602605033084031,8.283366939949543e-126,employment,aou_v7
f.raceAsian,1.314261697799944,1.0480155414994983,1.648147133231056,0.017978875117854,employment,aou_v7
f.raceOther,1.4248977745900757,1.2306964408406689,1.6497436741141966,2.1711261970250026e-6,employment,aou_v7
f.ethnicityHispanic,0.9704489097381929,0.838143111395822,1.1236399531383678,0.688326427358756,employment,aou_v7
f.ethnicityOther,0.9663016115868008,0.7807650074337126,1.195928090609931,0.752659105145914,employment,aou_v7
Myocardial_Infarction,0.9566758717284716,0.871677922329711,1.0499620331111783,0.3508255293973733,employment,aou_v7
Congestive_Heart_Failure,1.0641446786271336,0.9818588515248884,1.1533265655157572,0.12999261828594602,employment,aou_v7
Peripheral_Vascular_Disease,0.9502145758537383,0.8769611585375984,1.0295869222652567,0.21216234361260666,employment,aou_v7
Cerebrovascular_Disease,1.1301241329616878,1.044146397729919,1.223181498953717,0.0024450553681923393,employment,aou_v7
Dementia,1.0403913391163162,0.8896962410184638,1.2166108932517996,0.6198952323169808,employment,aou_v7
Chronic_Pulmonary_Disease,0.9283658414827636,0.8733693488115281,0.986825490045894,0.017048714699277177,employment,aou_v7
Rheumatic_Disease,0.9304098960647929,0.8491050079693147,1.0195000224596276,0.12209144140573633,employment,aou_v7
Peptic_Ulcer_Disease,0.9844207557951005,0.8899313289890637,1.0889427002654786,0.7603782218571714,employment,aou_v7
Liver_Disease_Mild,0.809292249587213,0.7548689875137675,0.8676392275685941,2.563536920016249e-9,employment,aou_v7
Liver_Disease_Moderate_Severe,0.890867424438131,0.7585259840338127,1.0462987222988145,0.15901255351028215,employment,aou_v7
Diabetes_without_Chronic_Complications,0.9484084283013926,0.8741834146017718,1.0289357265864727,0.2026781800304197,employment,aou_v7
Diabetes_with_Chronic_Complications,0.9836307858222175,0.9078246093665713,1.0657670136220703,0.6866841515249477,employment,aou_v7
Hemiplegia_Paraplegia,1.0399067461730211,0.9121381991205063,1.1855725829472594,0.5585149962570423,employment,aou_v7
Renal_Disease_Mild_Moderate,0.9625438161270597,0.8826437463782043,1.0496767260473523,0.3878928503270989,employment,aou_v7
Renal_Disease_Severe,1.1182278149199525,1.002421213555956,1.247413192329505,0.04513921971711482,employment,aou_v7
HIV,0.9078167529623802,0.6770074787356095,1.217314849310558,0.5181772485132767,employment,aou_v7
Metastatic_Solid_Tumor,1.0726993865734848,0.9361032858408512,1.2292275770846515,0.31256707036250014,employment,aou_v7
Malignancy,1.0658941837620846,0.9844848573867941,1.1540354353377995,0.11542937476037356,employment,aou_v7
AIDS,0.8512392676604766,0.7979604400813703,0.9080754563888583,1.038897081552667e-6,employment,aou_v7
f.employmentStudent,1.2575346712346351,1.0359956837448145,1.5264479130269515,0.02046768666795621,employment,aou_v7
f.employmentUnemployed,1.2369669651858721,1.1450658745688418,1.3362438851278131,6.69442608317553e-8,employment,aou_v7
f.employmentOthers,1.1723730657372256,1.0794135829387175,1.2733382523537637,1.612690245103187e-4,employment,aou_v7
f.employmentMissing,1.230940517936815,1.0317830409582798,1.4685398950648407,0.021028547390493812,employment,aou_v7
f.sexFemale,0.7299689132696374,0.6858853095821698,0.7768858829541951,4.0115432500388837e-23,income,aou_v7
f.sexOther,0.651761077208073,0.4891957586404268,0.8683487014360288,0.0034521284669254194,income,aou_v7
f.age45-54,0.873436663786969,0.8001951670835759,0.9533819210977953,0.0024585819997297413,income,aou_v7
f.age55-64,0.9730341152706077,0.8954002810123693,1.0573990309786097,0.5193311216147123,income,aou_v7
f.age65+,1.0434685860160997,0.9583462161813948,1.136151707616641,0.32706240781480134,income,aou_v7
f.vaccVaccinated,0.6814197658988306,0.6269300354509704,0.7406454805177868,1.87031082976291e-19,income,aou_v7
f.raceBlack,2.2297673019664344,2.0686803109663208,2.4033980478096293,1.5189520673333211e-97,income,aou_v7
f.raceAsian,1.2821568247816726,1.0216132850611301,1.6091471669104749,0.031992986852273586,income,aou_v7
f.raceOther,1.3386945542880062,1.1540453043266916,1.5528880044496483,1.1714916722661885e-4,income,aou_v7
f.ethnicityHispanic,0.9283125997610405,0.8004190078676209,1.0766414520451102,0.3253259140751126,income,aou_v7
f.ethnicityOther,0.9785891869801938,0.7901879619871172,1.2119101314405618,0.8427507978428566,income,aou_v7
Myocardial_Infarction,0.943025076505773,0.8591061896343622,1.035141296441137,0.2173265008260658,income,aou_v7
Congestive_Heart_Failure,1.0533472818659355,0.9716680177397655,1.1418925764329464,0.20692248514058315,income,aou_v7
Peripheral_Vascular_Disease,0.9433412816349556,0.8704434357878369,1.0223441720038247,0.15518379998611614,income,aou_v7
Cerebrovascular_Disease,1.1379500348797353,1.051222599415792,1.2318326133803035,0.0013979725250402575,income,aou_v7
Dementia,1.0253969083377614,0.876835384025269,1.1991290939946133,0.7534706345039294,income,aou_v7
Chronic_Pulmonary_Disease,0.9184757346077312,0.863829084749896,0.9765793835333272,0.006582566116284573,income,aou_v7
Rheumatic_Disease,0.9364918348032174,0.8546154745957758,1.0262123524827544,0.15981958129817397,income,aou_v7
Peptic_Ulcer_Disease,0.9665053433947424,0.8734294753269086,1.0694997194375198,0.5096155392119913,income,aou_v7
Liver_Disease_Mild,0.8001029111613253,0.7461446876602212,0.8579631793081199,3.8388730509601783e-10,income,aou_v7
Liver_Disease_Moderate_Severe,0.8730420413109041,0.7431825434777191,1.0255924504491023,0.09844487776756164,income,aou_v7
Diabetes_without_Chronic_Complications,0.9381532287431437,0.8645214042062861,1.018056321473302,0.125797828723502,income,aou_v7
Diabetes_with_Chronic_Complications,0.9744726556426596,0.8992378714200182,1.0560019620789718,0.5281776138631495,income,aou_v7
Hemiplegia_Paraplegia,1.0229284395871134,0.8970319559077623,1.1664942208856177,0.7351243825212207,income,aou_v7
Renal_Disease_Mild_Moderate,0.9586524289078794,0.8789450812832316,1.045588056661339,0.3403679610136099,income,aou_v7
Renal_Disease_Severe,1.1208830577002566,1.0046204872928617,1.250600445572263,0.04110107978895619,income,aou_v7
HIV,0.8845504601884138,0.6593160669498482,1.1867290300375026,0.4132534215356886,income,aou_v7
Metastatic_Solid_Tumor,1.0787721308465013,0.9410768832123055,1.2366144903259308,0.27645496844384143,income,aou_v7
Malignancy,1.074460909918734,0.9921567178133277,1.1635926323089258,0.07733890953829599,income,aou_v7
AIDS,0.8433533578187707,0.7905015344748979,0.8997387799084416,2.474279011233034e-7,income,aou_v7
f.incomeless_10k,1.486248199181796,1.350866351511152,1.635197817385931,4.229249194141045e-16,income,aou_v7
f.income10k_25k,1.3965237999296483,1.2700281076535622,1.5356185520753376,5.405476028977066e-12,income,aou_v7
f.income25k_35k,1.174642592226977,1.0486383722253825,1.3157874592607002,0.005430164762050714,income,aou_v7
f.income100k_150k,1.0573600261718095,0.9384952448921264,1.1912795840266162,0.35929760602479605,income,aou_v7
f.income150k_200k,1.0611442291279254,0.8983197461426792,1.2534813799280031,0.4849860466998074,income,aou_v7
f.incomemore_200k,1.0506532350980444,0.8974655649401043,1.229988384563432,0.5388554383488487,income,aou_v7
f.incomeMissing,1.4734585172935462,1.3539134235399093,1.6035589605932423,2.7385957865252787e-19,income,aou_v7
f.sexFemale,0.7255890906850926,0.6817044143055566,0.7722988401909313,6.947316730180498e-24,housing,aou_v7
f.sexOther,0.6750364828867248,0.5065344892716491,0.8995917610334846,0.007314080794650876,housing,aou_v7
f.age45-54,0.8952824357778114,0.8199092741636614,0.977584551205184,0.013691907480330123,housing,aou_v7
f.age55-64,1.0125449820824124,0.93106572880677,1.1011546328251212,0.7708458417698472,housing,aou_v7
f.age65+,1.097054341024885,1.0050617220773486,1.1974669821013462,0.03817287674362337,housing,aou_v7
f.vaccVaccinated,0.6665154185110229,0.6133064348603976,0.7243406849530996,1.2083151852708316e-21,housing,aou_v7
f.raceBlack,2.2748052280994404,2.1108478291306505,2.4514978078357053,7.334821913826729e-103,housing,aou_v7
f.raceAsian,1.2771544794345775,1.0183064547796765,1.60180027994885,0.034261091321292014,housing,aou_v7
f.raceOther,1.3489720087165538,1.1633102799994042,1.564264935664203,7.422800230332521e-5,housing,aou_v7
f.ethnicityHispanic,0.9542644661654741,0.8232910641264906,1.106073794633303,0.5342547426458109,housing,aou_v7
f.ethnicityOther,1.0135500007066793,0.8184931664156565,1.255091240933859,0.9017791609465999,housing,aou_v7
Myocardial_Infarction,0.9474399139910482,0.8631441901553397,1.0399680619547662,0.25609417825547587,housing,aou_v7
Congestive_Heart_Failure,1.0657338509059286,0.9832938340060853,1.1550856943131724,0.1211749403588326,housing,aou_v7
Peripheral_Vascular_Disease,0.9439901390908111,0.8710733805504934,1.0230106930113376,0.15992405302312002,housing,aou_v7
Cerebrovascular_Disease,1.1286308932745424,1.042647269908255,1.2217052976753844,0.002762728493123194,housing,aou_v7
Dementia,1.0373537995793212,0.8870626924092907,1.213108064074845,0.6460512998574297,housing,aou_v7
Chronic_Pulmonary_Disease,0.9291751857169257,0.8741246261488064,0.9876927155752142,0.01840259566432623,housing,aou_v7
Rheumatic_Disease,0.9358167603180156,0.8540910951046421,1.0253625332375234,0.15479513291888108,housing,aou_v7
Peptic_Ulcer_Disease,0.9775819003505953,0.8837031691226749,1.0814336819023183,0.6598172496310581,housing,aou_v7
Liver_Disease_Mild,0.8037593517145214,0.7496295223051674,0.8617978297892531,8.187696169376496e-10,housing,aou_v7
Liver_Disease_Moderate_Severe,0.89540453860746,0.7622616011840818,1.0518033264609121,0.1785966934377938,housing,aou_v7
Diabetes_without_Chronic_Complications,0.9485932545081202,0.8743396805760644,1.0291528366932277,0.20443364961463117,housing,aou_v7
Diabetes_with_Chronic_Complications,0.9874553677348403,0.9113031592433425,1.0699711653342128,0.7578524025468509,housing,aou_v7
Hemiplegia_Paraplegia,1.045074929112415,0.9165567379896494,1.1916137454347677,0.5101908123079053,housing,aou_v7
Renal_Disease_Mild_Moderate,0.9613614257867374,0.8814061614859539,1.0485696962142657,0.37375585616094176,housing,aou_v7
Renal_Disease_Severe,1.1254267538602665,1.008838880898019,1.2554882670432015,0.03419919345269923,housing,aou_v7
HIV,0.8779868227014038,0.654066123359699,1.178567171278762,0.38635605688410574,housing,aou_v7
Metastatic_Solid_Tumor,1.0620492724186394,0.9266567849271617,1.2172237611508145,0.38691585925309985,housing,aou_v7
Malignancy,1.0652049259783367,0.9837195378885846,1.1534400717138393,0.11977183394633285,housing,aou_v7
AIDS,0.8504326051921426,0.7972202867205535,0.9071967033716587,8.905385456605624e-7,housing,aou_v7
f.housingRent,1.3150096946245098,1.2293586099095675,1.4066282067879703,1.5976123477299468e-15,housing,aou_v7
f.housingOthers,1.0862256461637563,0.9778035452301154,1.2066699493364963,0.12316641631592304,housing,aou_v7
f.housingMissing,1.0849169920206254,0.9334707729025954,1.2609338328988073,0.28800605651658223,housing,aou_v7
f.sexFemale,0.732789728676793,0.6885383169801179,0.7798851178092296,1.3330218447876245e-22,housing_stability,aou_v7
f.sexOther,0.6733304254333379,0.5054430942916769,0.8969829975609689,0.006872029950373017,housing_stability,aou_v7
f.age45-54,0.8700168785505054,0.7973371317153165,0.949321609209868,0.0017569510836945362,housing_stability,aou_v7
f.age55-64,0.9749937128489897,0.8975968924172225,1.059064205909921,0.548429106151398,housing_stability,aou_v7
f.age65+,1.0286392076480828,0.9447658163466928,1.1199586195893798,0.5152492378172803,housing_stability,aou_v7
f.vaccVaccinated,0.6696832717200766,0.6162710357672461,0.7277247483542075,3.236914907428564e-21,housing_stability,aou_v7
f.raceBlack,2.4604341926761686,2.2893873384199237,2.644260459948277,1.8436275273391148e-132,housing_stability,aou_v7
f.raceAsian,1.3131544880669077,1.047503155351075,1.646176148225856,0.018154700023471502,housing_stability,aou_v7
f.raceOther,1.429753764822041,1.234737503367951,1.6555711820908636,1.7680664606501113e-6,housing_stability,aou_v7
f.ethnicityHispanic,0.9840790926643633,0.849959248820922,1.1393624599797154,0.8300083182706492,housing_stability,aou_v7
f.ethnicityOther,0.9734036912416189,0.7865763799988447,1.2046061516927327,0.8041943963391956,housing_stability,aou_v7
Myocardial_Infarction,0.957177162199111,0.8721327024479971,1.0505145802512468,0.35656418108023885,housing_stability,aou_v7
Congestive_Heart_Failure,1.0777831190575526,0.994531527260528,1.168003647833206,0.06780416994920219,housing_stability,aou_v7
Peripheral_Vascular_Disease,0.9502444893247195,0.8769221815125747,1.0296975131071522,0.21287693052990603,housing_stability,aou_v7
Cerebrovascular_Disease,1.1348214303193647,1.0484931337663925,1.2282576177547182,0.0017299505021620446,housing_stability,aou_v7
Dementia,1.050986619674274,0.8987382760579807,1.2290261849970405,0.5333914049821876,housing_stability,aou_v7
Chronic_Pulmonary_Disease,0.9374695121670267,0.8820724322318007,0.9963457128107245,0.03772730529298395,housing_stability,aou_v7
Rheumatic_Disease,0.9359865501726989,0.8542861627543471,1.0255004239792511,0.15571403685781832,housing_stability,aou_v7
Peptic_Ulcer_Disease,0.9889497422998298,0.8941145083684874,1.0938437791145115,0.8289554792340472,housing_stability,aou_v7
Liver_Disease_Mild,0.8124281570239558,0.7578268651772482,0.8709634623087221,4.853619624400287e-9,housing_stability,aou_v7
Liver_Disease_Moderate_Severe,0.8970818606989683,0.7638562255619151,1.0535436353917533,0.18547044761013762,housing_stability,aou_v7
Diabetes_without_Chronic_Complications,0.9522186677906295,0.8777429017711088,1.0330136415337356,0.23867295125649765,housing_stability,aou_v7
Diabetes_with_Chronic_Complications,0.9937327529591561,0.917240934825292,1.0766034820413617,0.877734296380531,housing_stability,aou_v7
Hemiplegia_Paraplegia,1.0596370294382398,0.9296180203432759,1.207840865371859,0.3857804097805564,housing_stability,aou_v7
Renal_Disease_Mild_Moderate,0.9695964763800412,0.8891195333910531,1.0573576349436795,0.48492409373688994,housing_stability,aou_v7
Renal_Disease_Severe,1.1240513610788878,1.0076274359888093,1.253927212793095,0.03606379524845703,housing_stability,aou_v7
HIV,0.9348564008261954,0.6971048005343409,1.2536945513727749,0.6527731868718277,housing_stability,aou_v7
Metastatic_Solid_Tumor,1.0677197708100603,0.931824516014822,1.223433693131716,0.3454807017524609,housing_stability,aou_v7
Malignancy,1.0633471683839129,0.9820807695394225,1.1513382967883241,0.12996740324246514,housing_stability,aou_v7
AIDS,0.8535473855362228,0.8002003734544396,0.9104508864581301,1.5160827564859467e-6,housing_stability,aou_v7
f.housing_stabilityUnstable,1.0151986795533343,0.9419788112025771,1.0941099170278386,0.6928739411835803,housing_stability,aou_v7
f.housing_stabilityMissing,1.3616337744562876,1.0849621506861267,1.7088582625371613,0.007729671530217555,housing_stability,aou_v7
f.sexFemale,0.727617267766427,0.6837389916271436,0.7743113890462271,1.2434577603829332e-23,education,aou_v7
f.sexOther,0.6637065562404834,0.49815245346580156,0.8842802835394304,0.00510923257426992,education,aou_v7
f.age45-54,0.8655921445355509,0.7931764188637246,0.9446193089741645,0.0012031715125933253,education,aou_v7
f.age55-64,0.96378968172968,0.8869347122535324,1.0473043142583334,0.38436239182247756,education,aou_v7
f.age65+,1.0260363267967427,0.9421559515534758,1.1173845924029056,0.5547310076565348,education,aou_v7
f.vaccVaccinated,0.6790555235898321,0.6247973408829741,0.73802555476021,8.254288370671881e-20,education,aou_v7
f.raceBlack,2.331664774082382,2.166415522646791,2.5095188627777527,8.000164665707425e-113,education,aou_v7
f.raceAsian,1.3691462419794058,1.0909728962159142,1.7182474820669933,0.006699899783397304,education,aou_v7
f.raceOther,1.375822606046641,1.185856573738834,1.5962198846197473,2.5695311053054588e-05,education,aou_v7
f.ethnicityHispanic,0.9255533471611977,0.7973189097321653,1.0744119924724491,0.3092806901248594,education,aou_v7
f.ethnicityOther,0.974093359063083,0.7862536508742236,1.2068088601124836,0.8102156004492375,education,aou_v7
Myocardial_Infarction,0.94915528449637665,0.8648051288936532,1.0417326678438126,0.2717847397757694,education,aou_v7
Congestive_Heart_Failure,1.0654247260491316,0.9830085174438957,1.1547507745187502,0.1228801896028423,education,aou_v7
Peripheral_Vascular_Disease,0.9483905536817852,0.8751359088154153,1.0277770952517902,0.1963659391487852,education,aou_v7
Cerebrovascular_Disease,1.1440975955552397,1.0570456001604291,1.2383186760879745,8.56047786821907e-4,education,aou_v7
Dementia,1.0384274601705632,0.8878773625441075,1.2145051056898835,0.6370281529667574,education,aou_v7
Chronic_Pulmonary_Disease,0.9257179657459419,0.8708268080419534,0.9840690986898508,0.013326175173058116,education,aou_v7
Rheumatic_Disease,0.9497816663949817,0.8668185633156696,1.0406851583443948,0.26922757415121024,education,aou_v7
Peptic_Ulcer_Disease,0.9804993308130103,0.8862400022987863,1.0847839583307846,0.7025452646545262,education,aou_v7
Liver_Disease_Mild,0.802818318845525,0.748722187118245,0.8608229649967178,6.800117792475255e-10,education,aou_v7
Liver_Disease_Moderate_Severe,0.8801665777525857,0.7493775811289979,1.0337822001901373,0.11989816991787001,education,aou_v7
Diabetes_without_Chronic_Complications,0.938787314316174,0.8651537982537659,1.0186878024460417,0.12959178254432402,education,aou_v7
Diabetes_with_Chronic_Complications,0.9770153349007861,0.9015909077314194,1.0587495464358152,0.5705270396878033,education,aou_v7
Hemiplegia_Paraplegia,1.0515968445445907,0.9225173082139067,1.1987373175655605,0.45147220828173296,education,aou_v7
Renal_Disease_Mild_Moderate,0.968206991818941,0.8878659837031163,1.055817878163624,0.46475485084236884,education,aou_v7
Renal_Disease_Severe,1.1321710288309874,1.0149676098380245,1.2629085165868268,0.025983207837555932,education,aou_v7
HIV,0.9026122480827983,0.67264242049197,1.211206497790023,0.4946715900696642,education,aou_v7
Metastatic_Solid_Tumor,1.0663700328473418,0.9304655437044081,1.2221248327236187,0.3555593916155555,education,aou_v7
Malignancy,1.0737798169398867,0.9916578235903876,1.1627025651780811,0.0794939502256275,education,aou_v7
AIDS,0.853323416434593,0.7999565946207243,0.9102504535022198,1.47996817486538e-6,education,aou_v7
f.educationNever_Attended,2.305983298907573,1.3631036393470692,3.9010672566231124,0.0018405803858168798,education,aou_v7
f.educationBelow_GED,1.395252060136061,1.258854191627956,1.5464287478730196,2.2106688522784672e-10,education,aou_v7
f.educationGED_or_College,1.1852376713090897,1.1096375165446979,1.2659885021412818,4.333340485846528e-7,education,aou_v7
f.educationMissing,1.5183837987460613,1.2464925345485,1.8495813624183524,3.3440342016021066e-5,education,aou_v7
